citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
fresno-ca,650,$650 - 850,1-3 Bed,Los Arbolitos Apartments,"545-555 Argyle Ave, Fresno, CA 93727",,1,Available Now,2 wks,hdbsrf3,https://www.apartments.com/los-arbolitos-apartments-fresno-ca/hdbsrf3/,,Los Arbolitos Apartments,undefined,https://images1.apartments.com/i2/7es8B0oyk5EdR7NAvq46H0nQL98v-Zt4jpP_UjzYsms/104/los-arbolitos-apartments-fresno-ca-primary-photo.jpg,545-555 Argyle Ave,Fresno,CA,93727,0,0
fresno-ca,650,$650 - 950,1-3 Bed,Oak Brook Apartments,"335 S Argyle Ave, Fresno, CA 93727",,1,Available Now,2 wks,6tygsmr,https://www.apartments.com/oak-brook-apartments-fresno-ca/6tygsmr/,,Oak Brook Apartments,undefined,https://images1.apartments.com/i2/q_lj4NhcrEjflEqmRlhT8SMPea4-vJp6kZ5vN8yY-YM/104/oak-brook-apartments-fresno-ca-primary-photo.jpg,335 S Argyle Ave,Fresno,CA,93727,0,0
fresno-ca,655,"$655 - 1,270",1-3 Bed,Parkwood Apartments,"4918 N 9th St, Fresno, CA 93726",844-228-3292,0,Available 10/09/17,2 wks,4vb771l,https://www.apartments.com/parkwood-apartments-fresno-ca/4vb771l/,,Parkwood Apartments,https://images1.apartments.com/i2/8tClMl6BTicKDK6Yzdwt-UFmabBxDa8raurvNfWYME8/110/golden-state-financial-corporation-logo.png,https://images1.apartments.com/i2/JM72NrSUdwYrHyfJCI6DOI4loNuBvSNyKvRL049slVk/106/parkwood-apartments-fresno-ca-building-photo.jpg,4918 N 9th St,Fresno,CA,93726,0,0
fresno-ca,675,"$675 - 1,000",1-2 Bed,Sunny Gate,"5120 E Kings Canyon Rd, Fresno, CA 93727",559-475-6071,1,Available Now,,f2wd6ev,https://www.apartments.com/sunny-gate-fresno-ca/f2wd6ev/,,Sunny Gate,https://images1.apartments.com/i2/4ZksSuIUqA_ku9ghcczjPT3rlnsT5XA5-GB9u9qA7N8/110/westco-equities-inc-logo.png,https://images1.apartments.com/i2/nmVGmbHbRM-j9SHHgI-jO4NCC9Kt_mDvdDnH_lhQMMc/106/sunny-gate-fresno-ca-building-photo.jpg,5120 E Kings Canyon Rd,Fresno,CA,93727,0,0
grand-rapids-mi,515,"$515 - 1,145",Studio - 4 Bed,The Lofts At 5 Lyon,"5 Lyon St NW, Grand Rapids, MI 49503",844-475-4250,1,Available Now,,0jvmfb2,https://www.apartments.com/the-lofts-at-5-lyon-grand-rapids-mi/0jvmfb2/,https://images1.apartments.com/i2/UXBWmNG0w7F3-qF-Ahk7geHiCbwOPjZvhDFtlHqGoJM/106/the-lofts-at-5-lyon-grand-rapids-mi-building-photo.jpg,The Lofts At 5 Lyon,https://images1.apartments.com/i2/8arO1nVmeJXCOjM65mEXbWVS4Q79vEZ3M4lL3CtK8aY/110/apartment-management-professionals-residential-logo.png,https://images1.apartments.com/i2/UXBWmNG0w7F3-qF-Ahk7geHiCbwOPjZvhDFtlHqGoJM/106/the-lofts-at-5-lyon-grand-rapids-mi-building-photo.jpg,5 Lyon St NW,Grand Rapids,MI,49503,0,0
grand-rapids-mi,545,$545 - 730,Studio - 2 Bed,Wingate Apartments,"3151 Wingate Dr, Grand Rapids, MI 49512",844-468-0370,1,Available Now,7 hrs,304jqfe,https://www.apartments.com/wingate-apartments-grand-rapids-mi/304jqfe/,https://images1.apartments.com/i2/aUBq4Od36eAVr027kjggonXj3KLIMSpaI8tDfqsCtXA/106/wingate-apartments-grand-rapids-mi-building-photo.jpg,Wingate Apartments,https://images1.apartments.com/i2/7AGO_cykDjJCeiZ1useQ59WmsjqIboqq_6xfTcAKOAc/110/edward-rose-sons-logo.png,https://images1.apartments.com/i2/aUBq4Od36eAVr027kjggonXj3KLIMSpaI8tDfqsCtXA/106/wingate-apartments-grand-rapids-mi-building-photo.jpg,3151 Wingate Dr,Grand Rapids,MI,49512,0,0
grand-rapids-mi,565,$565 - 810,Studio - 2 Bed,Burtons Landing Apartments,"3790 Whispering Way Dr SE, Grand Rapids, MI 49546",877-774-6804,0,Not Available,1 day,svlwnx4,https://www.apartments.com/burtons-landing-apartments-grand-rapids-mi/svlwnx4/,https://images1.apartments.com/i2/Jp1WFKYAIcmS7046-8sbMFYUYG_4ruTrEn6gjt79YQk/106/burtons-landing-apartments-grand-rapids-mi-building-photo.jpg,Burtons Landing Apartments,https://images1.apartments.com/i2/u680I2qiz5AFxKnZMyksWCOavKEYDpCJi3iFvXDXscs/110/land-company-logo.png,https://images1.apartments.com/i2/Jp1WFKYAIcmS7046-8sbMFYUYG_4ruTrEn6gjt79YQk/106/burtons-landing-apartments-grand-rapids-mi-building-photo.jpg,3790 Whispering Way Dr SE,Grand Rapids,MI,49546,0,0
grand-rapids-mi,575,"$575 - 1,100",Studio - 3 Bed,Waters House Apartments,"500 Fulton St E, Grand Rapids, MI 49503",844-877-8860,1,Available Now,2 wks,k515qe8,https://www.apartments.com/waters-house-apartments-grand-rapids-mi/k515qe8/,,Waters House Apartments,undefined,https://images1.apartments.com/i2/2j5u4n6XA7Y9Lt7MZWJY0447NdGmxcFKmnFXuVYNFng/106/waters-house-apartments-grand-rapids-mi-building-photo.jpg,500 Fulton St E,Grand Rapids,MI,49503,0,0
grand-rapids-mi,575,"$575 - 2,500",3-4 Bed,7th St Lofts,"600 7th St NW, Grand Rapids, MI 49504",844-204-2537,1,Available Now,1 hr,10z6wx4,https://www.apartments.com/7th-st-lofts-grand-rapids-mi/10z6wx4/,,7th St Lofts,https://images1.apartments.com/i2/GiSp9YC6i2xfJRGTs-k0elx6MTqJTwd9aIEJ_Wrol-k/110/rockford-development-group-llc-logo.png,https://images1.apartments.com/i2/h1hZ8gyMK-2g5QxvYUbrT6W0tDaphX-TZKfLBjvu4X8/106/7th-st-lofts-grand-rapids-mi-building-photo.jpg,600 7th St NW,Grand Rapids,MI,49504,0,0
grand-rapids-mi,580,$580 - 925,Studio - 2 Bed,Eastland Apartments,"4243 SE Forest Creek Ct SE, Grand Rapids, MI 49512",844-794-1386,1,Available Now,,1nymmg7,https://www.apartments.com/eastland-apartments-grand-rapids-mi/1nymmg7/,,Eastland Apartments,https://images1.apartments.com/i2/gpwB5abvaG6YiZlKLymXcMudfVGGmQzfgtCZ2BJoVEc/110/monarch-investment-and-management-group-logo.png,https://images1.apartments.com/i2/zTVm1PIwKV7yWo-pvznFZi-KIsZ1UlbEHamRsETSykM/106/eastland-apartments-grand-rapids-mi-building-photo.jpg,4243 SE Forest Creek Ct SE,Grand Rapids,MI,49512,0,0
grand-rapids-mi,580,$580 - 985,Studio - 2 Bed,Autumn Ridge Apartments,"3902 Mayfield Ave, Grand Rapids, MI 49525",844-250-5431,1,Available Now,,hxk57v1,https://www.apartments.com/autumn-ridge-apartments-grand-rapids-mi/hxk57v1/,,Autumn Ridge Apartments,https://images1.apartments.com/i2/ybaoqg_-Zw93h9jQJEDDUlCu7GPFatlA6Uv83yQZcoY/110/first-pacific-group-inc-logo.png,https://images1.apartments.com/i2/zf9ohd1LIFOT7XlbJc91O5wnsdaIogJYMgzsMFRa7ZE/106/autumn-ridge-apartments-grand-rapids-mi-building-photo.jpg,3902 Mayfield Ave,Grand Rapids,MI,49525,0,0
grand-rapids-mi,595,$595,Townhome for Rent,919 5th St NW,"Grand Rapids, MI 49504",,1,Available Now,4 hrs,xk12vyn,https://www.apartments.com/919-5th-st-nw-grand-rapids-mi/xk12vyn/,,919 5th St NW,undefined,https://images1.apartments.com/i2/MVS6mTzKScVirwjDACZ67xqY8PEuMrH8AEAEIUfhHcQ/104/919-5th-st-nw-grand-rapids-mi-building-photo.jpg,919 5th St NW,Grand Rapids,MI,49504,0,0
grand-rapids-mi,600,$600,1 Bed,Stonegate,"2900 Gardentown Dr SW, Grand Rapids, MI 49519",,1,Available Now,2 wks,nbg08pn,https://www.apartments.com/stonegate-grand-rapids-mi/nbg08pn/,,Stonegate,undefined,https://images1.apartments.com/i2/Ad_4RT-VCtoJxFkDL6JHcNz75mEftWNpLR8U-_B7kPs/104/stonegate-grand-rapids-mi-building-photo.jpg,2900 Gardentown Dr SW,Grand Rapids,MI,49519,0,0
grand-rapids-mi,600,$600,Condo for Rent,138 Kirtland St SW,"Grand Rapids, MI 49507",,1,Available Now,1 hr,8c6h881,https://www.apartments.com/138-kirtland-st-sw-grand-rapids-mi/8c6h881/,,138 Kirtland St SW,undefined,https://images1.apartments.com/i2/BrfDyyIXsK3wMW6Pyum5NJimFVaVype8043bL8VeL48/104/138-kirtland-st-sw-grand-rapids-mi-primary-photo.jpg,138 Kirtland St SW,Grand Rapids,MI,49507,0,0
grand-rapids-mi,600,$600,Condo for Rent,121 Madison Ave SE Unit 17,"Grand Rapids, MI 49503",,1,Available Now,1 wk,k4z5p6b,https://www.apartments.com/121-madison-ave-se-grand-rapids-mi-unit-17/k4z5p6b/,,121 Madison Ave SE Unit 17,undefined,https://images1.apartments.com/i2/88sh127ncNiUR5TB2CcYRKV3rfZ1bzc1oMTI9rQPEIk/104/121-madison-ave-se-unit-17-grand-rapids-mi-building-photo.jpg,121 Madison Ave SE Unit 17,Grand Rapids,MI,49503,0,0
grand-rapids-mi,600,$600,1 Bed,1450 42nd St SE Unit 2,"Grand Rapids, MI 49508",,1,Available Now,,64phw8s,https://www.apartments.com/1450-42nd-st-se-grand-rapids-mi-unit-2/64phw8s/,,1450 42nd St SE Unit 2,undefined,https://images1.apartments.com/i2/PPtSVZkmoh-R8speraPmHjaT1m5TYVQX0WnOUhRv6vU/104/1450-42nd-st-se-unit-2-grand-rapids-mi-building-photo.jpg,1450 42nd St SE Unit 2,Grand Rapids,MI,49508,0,0
grand-rapids-mi,608,$608 - 953,1-3 Bed,Breton Court Apartments,"4705 N Breton Ct SE, Grand Rapids, MI 49508",616-871-2096,1,Available Now,2 wks,4txcncj,https://www.apartments.com/breton-court-apartments-grand-rapids-mi/4txcncj/,,Breton Court Apartments,https://images1.apartments.com/i2/xnVMIYeCj88oK-FrBKe-dRbm5nxlURi0HKmALgru8VQ/110/the-tobin-group-logo.png,https://images1.apartments.com/i2/LaoXclKlFU5tI1cxE9_IoQJhaC4h9_2UouIOQh6bt8A/106/breton-court-apartments-grand-rapids-mi-building-photo.jpg,4705 N Breton Ct SE,Grand Rapids,MI,49508,0,0
grand-rapids-mi,610,$610 - 850,1-2 Bed,Indian Village Apartments,"1960 Burton St, Grand Rapids, MI 49506",616-827-7040,1,Available Now,,n74sp0p,https://www.apartments.com/indian-village-apartments-grand-rapids-mi/n74sp0p/,,Indian Village Apartments,https://images1.apartments.com/i2/qYBgmttPUxqLHCuUsLUW2JfDiVwp_BKVHtWiMwPwZLw/110/green-property-management-logo.png,https://images1.apartments.com/i2/iKlMP2zkA7-gzYd-_SsUkFpXWActBANbcCgIFWELRkU/106/indian-village-apartments-grand-rapids-mi-building-photo.jpg,1960 Burton St,Grand Rapids,MI,49506,0,0
grand-rapids-mi,615,"$615 - 1,345",Studio - 2 Bed,Pineridge Apartments,"2790 Pineridge Dr NW, Grand Rapids, MI 49534",866-547-0354,1,Available Now,10 hrs,ls16hce,https://www.apartments.com/pineridge-apartments-grand-rapids-mi/ls16hce/,,Pineridge Apartments,https://images1.apartments.com/i2/4vvac5TG9UCa3Qohttw7FbFW3u6uzUM7mcdvuxAwDok/110/eenhoorn-logo.png,https://images1.apartments.com/i2/RL2IMMbKOFxgBbg7MGF14ltjjcVERq12weontgZWylI/106/pineridge-apartments-grand-rapids-mi-building-photo.jpg,2790 Pineridge Dr NW,Grand Rapids,MI,49534,0,0
grand-rapids-mi,620,$620 - 750,2-4 Bed,Hopson Flats - RENT BY BEDROOM- ALL INCLUDED!,"212-216 Grandville Ave SW, Grand Rapids, MI 49503",844-605-0675,1,Available Now,1 wk,qzm096z,https://www.apartments.com/hopson-flats-rent-by-bedroom-all-included-grand-rapids-mi/qzm096z/,,Hopson Flats - RENT BY BEDROOM- ALL INCLUDED!,https://images1.apartments.com/i2/co3sUo4U89BEGgVRLQqkYPjVc_1Mauw78XjfNPXy_K4/110/maplegrove-property-management-logo.png,https://images1.apartments.com/i2/o_p7t4GvLzBtXWO2z7ytq24xAriF2Klx81w0JEOA7X0/106/hopson-flats---rent-by-bedroom--all-included-grand-rapids-mi-interior-photo.jpg,212-216 Grandville Ave SW,Grand Rapids,MI,49503,0,0
grand-rapids-mi,630,"$630 - 1,125",1-3 Bed,Regency Park Apartments,"2518 NORMANDY Dr SE, GRAND RAPIDS, MI 49506",616-788-2709,1,Available Now,10 hrs,1qfpdc7,https://www.apartments.com/regency-park-apartments-grand-rapids-mi/1qfpdc7/,,Regency Park Apartments,https://images1.apartments.com/i2/-RhkwWMtbh2Zos7bIYQnF4hzNWsGDacRQHSVxdsA-nM/110/gordon-management-company-logo.png,https://images1.apartments.com/i2/k2agH7iszKMbvpCgQyAUYbbHJB_3wuCJkFjvpjwCu-4/106/regency-park-apartments-grand-rapids-mi-building-photo.jpg,2518 NORMANDY Dr SE,GRAND RAPIDS,MI,49506,0,0
grand-rapids-mi,635,$635 - 695,1 Bed,Southview Apartments,"1033-1057 College Ave, Grand Rapids, MI 49503",,1,Available Now,1 wk,t31dss9,https://www.apartments.com/southview-apartments-grand-rapids-mi/t31dss9/,,Southview Apartments,https://images1.apartments.com/i2/u680I2qiz5AFxKnZMyksWCOavKEYDpCJi3iFvXDXscs/110/land-company-logo.png,https://images1.apartments.com/i2/VCNP9WyOxwyjiRYPFHwfVXauT_y86UJEb0podhrNiuw/104/southview-apartments-grand-rapids-mi-building-photo.jpg,1033-1057 College Ave,Grand Rapids,MI,49503,0,0
grand-rapids-mi,645,$645 - 940,1-2 Bed,Woodfield Apartments,"6111 Woodfield Dr SE, Grand Rapids, MI 49548",616-818-7981,0,Not Available,2 wks,6vrk8ls,https://www.apartments.com/woodfield-apartments-grand-rapids-mi/6vrk8ls/,,Woodfield Apartments,https://images1.apartments.com/i2/u680I2qiz5AFxKnZMyksWCOavKEYDpCJi3iFvXDXscs/110/land-company-logo.png,https://images1.apartments.com/i2/qzhXvJ1J5yTwNFJkzT5TE1s2MmPAOBMQcMxvzxydVBw/106/woodfield-apartments-grand-rapids-mi-interior-photo.jpg,6111 Woodfield Dr SE,Grand Rapids,MI,49548,0,0
grand-rapids-mi,650,$650 - 815,1-2 Bed,Oakview Apartments,"1457 Burke Ave NE, Grand Rapids, MI 49505",616-773-1604,1,Available Now,3 days,kjlt9sb,https://www.apartments.com/oakview-apartments-grand-rapids-mi/kjlt9sb/,,Oakview Apartments,https://images1.apartments.com/i2/u680I2qiz5AFxKnZMyksWCOavKEYDpCJi3iFvXDXscs/110/land-company-logo.png,https://images1.apartments.com/i2/wkw7rGGPqs__TVDShsQZADI1wdOXiNY3VkUWEVS6DEU/106/oakview-apartments-grand-rapids-mi-building-photo.jpg,1457 Burke Ave NE,Grand Rapids,MI,49505,0,0
grand-rapids-mi,650,"$650 - 1,183",Studio - 2 Bed,Arrowhead Apartments,"2779A Swansea Dr SE, Grand Rapids, MI 49546",888-458-4802,1,Available Now,,qnyfq1w,https://www.apartments.com/arrowhead-apartments-grand-rapids-mi/qnyfq1w/,,Arrowhead Apartments,https://images1.apartments.com/i2/4vvac5TG9UCa3Qohttw7FbFW3u6uzUM7mcdvuxAwDok/110/eenhoorn-logo.png,https://images1.apartments.com/i2/P1rAxOqKPGdeKT5Cz9jcLVfBrW0O1P0FHWSN93HjV40/106/arrowhead-apartments-grand-rapids-mi-building-photo.jpg,2779A Swansea Dr SE,Grand Rapids,MI,49546,0,0
grand-rapids-mi,650,$650,Condo for Rent,536 Cedar St NE,"Grand Rapids, MI 49503",,1,Available Now,1 wk,jemm735,https://www.apartments.com/536-cedar-st-ne-grand-rapids-mi/jemm735/,,536 Cedar St NE,undefined,https://images1.apartments.com/i2/NJm09TlPzyBdjlIKNZRkV3cQt1idXPhBDyKbdxfFz9k/104/536-cedar-st-ne-grand-rapids-mi-primary-photo.jpg,536 Cedar St NE,Grand Rapids,MI,49503,0,0
grand-rapids-mi,650,$650,1 Bed,956 Pastiche Dr SE Unit 10,"Grand Rapids, MI 49508",,1,Available Now,3 hrs,20q7z5c,https://www.apartments.com/956-pastiche-dr-se-grand-rapids-mi-unit-10/20q7z5c/,,956 Pastiche Dr SE Unit 10,undefined,https://images1.apartments.com/i2/j5acGc1sx-F_HFJ-da_5CxV0LrBYtIiLciKA9EaDMWE/104/956-pastiche-dr-se-unit-10-grand-rapids-mi-building-photo.jpg,956 Pastiche Dr SE Unit 10,Grand Rapids,MI,49508,0,0
grand-rapids-mi,650,$650,Condo for Rent,1126 Grandville Ave SW Unit 2,"Grand Rapids, MI 49503",,1,Available Now,1 hr,gvg779x,https://www.apartments.com/1126-grandville-ave-sw-grand-rapids-mi-unit-2/gvg779x/,,1126 Grandville Ave SW Unit 2,undefined,https://images1.apartments.com/i2/zoe87eNfDC44bqXA4lQwkLFhnI8Snsar8ayxY2UTVz4/104/1126-grandville-ave-sw-unit-2-grand-rapids-mi-building-photo.jpg,1126 Grandville Ave SW Unit 2,Grand Rapids,MI,49503,0,0
grand-rapids-mi,650,$650,Condo for Rent,615 Prospect Ave NE,"Grand Rapids, MI 49503",,1,Available Now,,t71w2dc,https://www.apartments.com/615-prospect-ave-ne-grand-rapids-mi/t71w2dc/,,615 Prospect Ave NE,undefined,https://images1.apartments.com/i2/4_j97ujD7SFENlhOThSgcDdeSiAqR3TlvbEUgyNMFro/104/615-prospect-ave-ne-grand-rapids-mi-building-photo.jpg,615 Prospect Ave NE,Grand Rapids,MI,49503,0,0
greensboro-nc,365,$365 - 465,3 Bed,Sebastian Place,"421 S Booker St, Greensboro, NC 27401",,1,Available Now,2 wks,h6grec1,https://www.apartments.com/sebastian-place-greensboro-nc/h6grec1/,https://images1.apartments.com/i2/D5MQZrXK_kdm0hc1lLEpwGoQGlFhi-Fn74IRfMPucXU/104/sebastian-place-greensboro-nc-primary-photo.jpg,Sebastian Place,https://images1.apartments.com/i2/if0Gb3tmL8Hx3TZEo5ZZT1GKiWRjedoMvq8JyRyfWs8/110/campus-advantage-inc-logo.png,https://images1.apartments.com/i2/D5MQZrXK_kdm0hc1lLEpwGoQGlFhi-Fn74IRfMPucXU/104/sebastian-place-greensboro-nc-primary-photo.jpg,421 S Booker St,Greensboro,NC,27401,0,0
greensboro-nc,375,"$375 - 1,000",1-4 Bed,University Park,"702 E Lindsay St, Greensboro, NC 27401",888-579-7831,1,Available Now,2 wks,kphezs9,https://www.apartments.com/university-park-greensboro-nc/kphezs9/,https://images1.apartments.com/i2/FCYJ2_CCCxXIN3QTEGcyJLwXTorJU8NF3ym-HS1pE8g/106/university-park-greensboro-nc-building-photo.jpg,University Park,https://images1.apartments.com/i2/3xVRzWYUBZb0_uRB_3kFif2N6SoX5uLhpXLVe6mWprA/110/pickering-company-logo.png,https://images1.apartments.com/i2/FCYJ2_CCCxXIN3QTEGcyJLwXTorJU8NF3ym-HS1pE8g/106/university-park-greensboro-nc-building-photo.jpg,702 E Lindsay St,Greensboro,NC,27401,0,0
greensboro-nc,400,$400,2 Bed,Kersey Manor,"2400-2406 Kersey St, Greensboro, NC 27406",,1,Available Now,2 wks,3lw9rge,https://www.apartments.com/kersey-manor-greensboro-nc/3lw9rge/,https://images1.apartments.com/i2/_ltYMnYfDKpHEERrqCTmOFKjXBjPotSR8BC_VBWDFew/104/kersey-manor-greensboro-nc-primary-photo.jpg,Kersey Manor,undefined,https://images1.apartments.com/i2/_ltYMnYfDKpHEERrqCTmOFKjXBjPotSR8BC_VBWDFew/104/kersey-manor-greensboro-nc-primary-photo.jpg,2400-2406 Kersey St,Greensboro,NC,27406,0,0
greensboro-nc,404,$404,3 Bed,Campus Crossing,"2813 Spring Garden St, Greensboro, NC 27403",336-691-2235,1,Available Now,2 wks,224d8qc,https://www.apartments.com/campus-crossing-greensboro-nc/224d8qc/,https://images1.apartments.com/i2/WXVg701a41UJ7KmZBNcavfQtl12nOYSn0LcP_VaJfRc/106/campus-crossing-greensboro-nc-building-photo.jpg,Campus Crossing,https://images1.apartments.com/i2/uT78kta-eu_fySDIFuLBGQaRdcCTg1F8eG_qMKLXqq0/110/signature-property-group-logo.png,https://images1.apartments.com/i2/WXVg701a41UJ7KmZBNcavfQtl12nOYSn0LcP_VaJfRc/106/campus-crossing-greensboro-nc-building-photo.jpg,2813 Spring Garden St,Greensboro,NC,27403,0,0
greensboro-nc,419,$419,2 Bed,Parkview Apartments,"2300-2310 Apache, Greensboro, NC 27401",,1,Available Now,2 wks,t06mg6c,https://www.apartments.com/parkview-apartments-greensboro-nc/t06mg6c/,,Parkview Apartments,undefined,https://images1.apartments.com/i2/SoGoPoAmZimqaelesWjTAHa0IdOwAkRu2PiPpqCNl08/104/parkview-apartments-greensboro-nc-building-photo.jpg,2300-2310 Apache,Greensboro,NC,27401,0,0
greensboro-nc,420,$420,3 Bed,Sebastian Courtyard,"1406 Cunningham St, Greensboro, NC 27401",,1,Available Now,2 wks,2zc870c,https://www.apartments.com/sebastian-courtyard-greensboro-nc/2zc870c/,,Sebastian Courtyard,https://images1.apartments.com/i2/if0Gb3tmL8Hx3TZEo5ZZT1GKiWRjedoMvq8JyRyfWs8/110/campus-advantage-inc-logo.png,https://images1.apartments.com/i2/mbMMexB8tz0_-DenIg43MviSs--1Wr6hO1pEBcO-JPs/104/sebastian-courtyard-greensboro-nc-building-photo.jpg,1406 Cunningham St,Greensboro,NC,27401,0,0
greensboro-nc,420,$420,Condo for Rent,2701 Spring Garden St,"Greensboro, NC 27403",,1,Available Now,56 min,qv2g7zx,https://www.apartments.com/2701-spring-garden-st-greensboro-nc/qv2g7zx/,,2701 Spring Garden St,undefined,https://images1.apartments.com/i2/i6VOFBk42PsziLAh3kQWdY_9jmiXNvVPoFYcZ0-K1Tc/104/2701-spring-garden-st-greensboro-nc-building-photo.jpg,2701 Spring Garden St,Greensboro,NC,27403,0,0
greensboro-nc,420,$420,Condo for Rent,2701 Spring Garden St,"Greensboro, NC 27403",,1,Available Now,,4vkxy4k,https://www.apartments.com/2701-spring-garden-st-greensboro-nc/4vkxy4k/,,2701 Spring Garden St,undefined,https://images1.apartments.com/i2/WbtiHCplZ8oGEiXraUNZTosSCYgc6nTahetRoltuhH8/104/2701-spring-garden-st-greensboro-nc-building-photo.jpg,2701 Spring Garden St,Greensboro,NC,27403,0,0
greensboro-nc,425,$425 - 435,3 Bed,Collegiate Commons,"1407 Cunningham St, Greensboro, NC 27401",,1,Available Now,2 wks,gkbw94x,https://www.apartments.com/collegiate-commons-greensboro-nc/gkbw94x/,,Collegiate Commons,https://images1.apartments.com/i2/Gu_Z6Ntxq6iHgW6GgtzzfnC8UYRtQXatvoUZLY7AkEc/110/the-preiss-company-logo.png,https://images1.apartments.com/i2/ty65tsrWUf-h2H-ataEf1k3faflNTyu_M-ehjxzPfjs/104/collegiate-commons-greensboro-nc-building-photo.jpg,1407 Cunningham St,Greensboro,NC,27401,0,0
greensboro-nc,435,$435 - 484,1-4 Bed,CEV Greensboro,"799 Castlewood Dr, Greensboro, NC 27405",844-279-5293,1,Available Now,1 day,c75x9se,https://www.apartments.com/cev-greensboro-greensboro-nc/c75x9se/,,CEV Greensboro,https://images1.apartments.com/i2/KAGBClg3fs8s5sAtk0MzEkf2d8WPQhu50tJsclrBWLE/110/pinnacle-property-management-services-llc-logo.png,https://images1.apartments.com/i2/QqDNB8LqwpfYsk9P0AEnsdJW-8BqgXMp_rd0LuTa5K4/106/cev-greensboro-greensboro-nc-cottage-living-room.jpg,799 Castlewood Dr,Greensboro,NC,27405,0,0
greensboro-nc,435,$435 - 540,2-4 Bed,Sherwood Forest (Former Campus Crossing),"2813 Spring Garden St, Greensboro, NC 27403",,1,Available Now,2 wks,310g50g,https://www.apartments.com/sherwood-forest-former-campus-crossing-greensboro-nc/310g50g/,,Sherwood Forest (Former Campus Crossing),undefined,https://images1.apartments.com/i2/qMdOkuZLNUDwS0q6CWHfsk1AnxYyj64L3kxSrz4c1Ac/104/sherwood-forest-former-campus-crossing-greensboro-nc-building-photo.jpg,2813 Spring Garden St,Greensboro,NC,27403,0,0
greensboro-nc,445,$445 - 500,1 Bed,Currently Full At ALL locations,"4254 United St, Greensboro, NC 27407",844-257-1236,0,Not Available,2 wks,lj23wje,https://www.apartments.com/currently-full-at-all-locations-greensboro-nc/lj23wje/,,Currently Full At ALL locations,undefined,https://images1.apartments.com/i2/oLze_8D-DnnAxl4Y_kWjeQVcV9Y7gthBKwRDs3RSwog/106/currently-full-at-all-locations-greensboro-nc-building-photo.jpg,4254 United St,Greensboro,NC,27407,0,0
greensboro-nc,445,$445,1 Bed,Pepper Tree Apartments,"4311 Trinity Ave, Greensboro, NC 27407",,1,Available Now,2 wks,2jbsr2b,https://www.apartments.com/pepper-tree-apartments-greensboro-nc/2jbsr2b/,,Pepper Tree Apartments,undefined,https://images1.apartments.com/i2/8QD58tVYr9YFOchfK9ATKfKi2q8HRKoSSJHU0WuvGlE/104/pepper-tree-apartments-greensboro-nc-building-photo.jpg,4311 Trinity Ave,Greensboro,NC,27407,0,0
greensboro-nc,450,$450,3 Bed,University Landing,"1600 E Washington St, Greensboro, NC 27401",,1,Available Now,2 wks,43z14yj,https://www.apartments.com/university-landing-greensboro-nc/43z14yj/,,University Landing,https://images1.apartments.com/i2/nNMJ8Z7dnNngz-aqFfFCBl9jOOwK7yqeimJMIjgR7b4/110/burkely-communities-logo.png,https://images1.apartments.com/i2/poC2QXUVrSwbLoZYHL3QRaVNzX4iRYjG9ZFjRe3YFMs/104/university-landing-greensboro-nc-building-photo.jpg,1600 E Washington St,Greensboro,NC,27401,0,0
greensboro-nc,450,$450,Condo for Rent,1107 Fuller St,"Greensboro, NC 27403",,1,Available Now,1 hr,p093msr,https://www.apartments.com/1107-fuller-st-greensboro-nc/p093msr/,,1107 Fuller St,undefined,https://images1.apartments.com/i2/0DVgAcYuF74L0EVt612EtdWR0Kya5eiubcFjJIfZb04/104/1107-fuller-st-greensboro-nc-primary-photo.jpg,1107 Fuller St,Greensboro,NC,27403,0,0
greensboro-nc,450,$450 - 575,1-2 Bed,Creekridge Crossing,"741 Creek Ridge Rd, Greensboro, NC 27406",,1,Available Now,2 wks,q16slbw,https://www.apartments.com/creekridge-crossing-greensboro-nc/q16slbw/,,Creekridge Crossing,undefined,https://images1.apartments.com/i2/uF4hCa6ppqrdEC3vMStq7hYnVfnyDQDXOJwItekZ5Yg/104/creekridge-crossing-greensboro-nc-creekside-crossing.jpg,741 Creek Ridge Rd,Greensboro,NC,27406,0,0
greensboro-nc,460,$460 - 465,1 Bed,Lakewood Apartments,"6623 Nora Dr, Greensboro, NC 27410",,1,Available Now,2 wks,zk2mpey,https://www.apartments.com/lakewood-apartments-greensboro-nc/zk2mpey/,,Lakewood Apartments,undefined,https://images1.apartments.com/i2/On8M9_xnBCjVk0nCg97Cv7Vp4D2IKfq2uMfBFhv82l0/104/lakewood-apartments-greensboro-nc-primary-photo.jpg,6623 Nora Dr,Greensboro,NC,27410,0,0
