citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
"fort-wayne-in","410","$410","Condo for Rent","801 Grace Ave","Fort Wayne, IN 46807","","1","Available Now","7 hrs","9d3b4s4","https://www.apartments.com/801-grace-ave-fort-wayne-in/9d3b4s4/","","801 Grace Ave","undefined","https://images1.apartments.com/i2/8-dfkJpr5catAOvNqYSWMidbKGbF-bwupw0i3Ci78YQ/104/801-grace-ave-fort-wayne-in-primary-photo.jpg","801 Grace Ave","Fort Wayne","IN","46807","41.06124","-85.1489",
"fort-wayne-in","410","$410","House for Rent","4030 Reed St","Fort Wayne, IN 46806","","1","Available Now","","ylzsrzs","https://www.apartments.com/4030-reed-st-fort-wayne-in/ylzsrzs/","","4030 Reed St","undefined","https://images1.apartments.com/si2/9EPtjjfbjVg48oc_TL58mMDPaY-Ph6HujW-fFDvTq90TxJVu9BPEQjRU1CT9W4lx/117/image.jpg","4030 Reed St","Fort Wayne","IN","46806","41.04833","-85.11726",
"fort-wayne-in","415","$415 - 515","1-2 Bedroom","Garden Royal","2908 Lynn Ave, Fort Wayne, IN 46805","","1","Available Now","2 wks","bbmj6vb","https://www.apartments.com/garden-royal-fort-wayne-in/bbmj6vb/","","Garden Royal","undefined","https://images1.apartments.com/i2/0dWImVGZIrLO-p2mNZnpYGQ8DV4E6OuMgBcsJzBYtnY/104/garden-royal-fort-wayne-in-primary-photo.jpg","2908 Lynn Ave","Fort Wayne","IN","46805","41.09797","-85.10213",
"fort-wayne-in","420","$420","Condo for Rent","2329 S Harrison St","Fort Wayne, IN 46807","","1","Available Now","","k32bj2b","https://www.apartments.com/2329-s-harrison-st-fort-wayne-in/k32bj2b/","","2329 S Harrison St","undefined","https://images1.apartments.com/si2/9EPtjjfbjVg48oc_TL58mMDPaY-Ph6HujW-fFDvTq90TxJVu9BPEQjRU1CT9W4lx/117/image.jpg","2329 S Harrison St","Fort Wayne","IN","46807","41.06339","-85.13902",
"fort-wayne-in","425","$425","Condo for Rent","506 5th St","Fort Wayne, IN 46808","","1","Available Now","9 hrs","q73lqsy","https://www.apartments.com/506-5th-st-fort-wayne-in/q73lqsy/","","506 5th St","undefined","https://images1.apartments.com/i2/9afcMjD4Px72nTdG7-aOVIE-T5Ot782w1F_qiXxS5lw/104/506-5th-st-fort-wayne-in-primary-photo.jpg","506 5th St","Fort Wayne","IN","46808","41.08879","-85.14707",
"fort-wayne-in","425","$425","Townhome for Rent","1215 Columbia Ave","Fort Wayne, IN 46805","","1","Available Now","4 hrs","k7c1m9c","https://www.apartments.com/1215-columbia-ave-fort-wayne-in/k7c1m9c/","","1215 Columbia Ave","undefined","https://images1.apartments.com/i2/pYg1gqlyd3cWLkfeJREEFeTTA5rBaLlAiTPc3TQYuEs/104/1215-columbia-ave-fort-wayne-in-building-photo.jpg","1215 Columbia Ave","Fort Wayne","IN","46805","41.0866","-85.1231",
"fort-wayne-in","425","$425","Condo for Rent","537 Huffman St","Fort Wayne, IN 46808","","1","Available Now","","l9hqllg","https://www.apartments.com/537-huffman-st-fort-wayne-in/l9hqllg/","","537 Huffman St","undefined","https://images1.apartments.com/i2/NJ6mjx6VOcPERxxprkgtneSLIZDU8mFs_EUH1OK_qYc/104/537-huffman-st-fort-wayne-in-building-photo.jpg","537 Huffman St","Fort Wayne","IN","46808","41.0901","-85.14826",
"fort-wayne-in","425","$425","House for Rent","1332 Harmar St","Fort Wayne, IN 46803","","1","Available Now","","g1l4evx","https://www.apartments.com/1332-harmar-st-fort-wayne-in/g1l4evx/","","1332 Harmar St","undefined","https://images1.apartments.com/i2/Ux4yXgLg8Y4XiOnSftklEvC_XdCLMN0rp9Gffs2FjI8/104/1332-harmar-st-fort-wayne-in-building-photo.jpg","1332 Harmar St","Fort Wayne","IN","46803","41.07326","-85.12604",
"fort-wayne-in","425","$425","Condo for Rent","303 W Dewald St","Fort Wayne, IN 46802","","1","Available Now","","0lqmv03","https://www.apartments.com/303-w-dewald-st-fort-wayne-in/0lqmv03/","","303 W Dewald St","undefined","https://images1.apartments.com/si2/9EPtjjfbjVg48oc_TL58mMDPaY-Ph6HujW-fFDvTq90TxJVu9BPEQjRU1CT9W4lx/117/image.jpg","303 W Dewald St","Fort Wayne","IN","46802","41.06509","-85.14088",
"fort-wayne-in","435","$435","1 Bedroom","Emerald Pointe Garden Apartments","1614-1848 E Cook Rd, Fort Wayne, IN 46825","","1","Available Now","2 wks","9msp417","https://www.apartments.com/emerald-pointe-garden-apartments-fort-wayne-in/9msp417/","","Emerald Pointe Garden Apartments","undefined","https://images1.apartments.com/i2/Ba0F9F3Tsp-VWt0h27GKqHD7nUGvzvxaTXLs09Lgw0E/104/emerald-pointe-garden-apartments-fort-wayne-in-building-photo.jpg","1614-1848 E Cook Rd","Fort Wayne","IN","46825","41.14662","-85.11992",
"fort-wayne-in","439","$439 - 699","Studio - 2 Bedroom","Poplar Ridge Apartments","6037 Ullyot Dr, Fort Wayne, IN 46804","260-918-8064","0","Not Available","2 wks","ngx237n","https://www.apartments.com/poplar-ridge-apartments-fort-wayne-in/ngx237n/","","Poplar Ridge Apartments","https://images1.apartments.com/i2/WiQ9O3B9AfMyRips-uJvLt6EsAiyPLPXWyjaCDW5VsA/110/chronister-properties-logo.png","https://images1.apartments.com/i2/InsdMF4clW4y2Y-1wMamAHLvlH8O-twB3y9IPehmNOY/106/poplar-ridge-apartments-fort-wayne-in-building-photo.jpg","6037 Ullyot Dr","Fort Wayne","IN","46804","41.06733","-85.21841",
"fort-wayne-in","440","$440","Condo for Rent","801 Columbia Ave","Fort Wayne, IN 46805","","1","Available Now","","npw3wfq","https://www.apartments.com/801-columbia-ave-fort-wayne-in/npw3wfq/","","801 Columbia Ave","undefined","https://images1.apartments.com/i2/uyt3zHruQd6_caIqb3WZHfSnIkJBzNngLY3IhkN9lwc/104/801-columbia-ave-fort-wayne-in-primary-photo.jpg","801 Columbia Ave","Fort Wayne","IN","46805","41.08321","-85.12988",
"fort-wayne-in","450","$450 - 900","1-4 Bedroom","Colony Bay Apartments","6530 Covington Rd, Fort Wayne, IN 46804","866-603-1623","1","Available Now","","8k9vx62","https://www.apartments.com/colony-bay-apartments-fort-wayne-in/8k9vx62/","","Colony Bay Apartments","https://images1.apartments.com/i2/-2KWjFiTNQzROOtQN4NDvJWo5eB0wQJ_rAXSPzcvqmA/110/colony-bay-apartments-logo.png","https://images1.apartments.com/i2/3pZvfMi4MKrXCPm1tv2HiA9ktZ073yXzyIzDNqQPfE4/106/colony-bay-apartments-fort-wayne-in-interior-photo.jpg","6530 Covington Rd","Fort Wayne","IN","46804","41.06303","-85.22609",
"fort-wayne-in","450","$450","House for Rent","4505 Gaywood Dr","Fort Wayne, IN 46806","","1","Available Now","9 hrs","jgsllb6","https://www.apartments.com/4505-gaywood-dr-fort-wayne-in/jgsllb6/","","4505 Gaywood Dr","undefined","https://images1.apartments.com/i2/M6MmnceoeTeWEjp_OfgdQFyrV8_ArlOQmdwMUpl5yrw/104/4505-gaywood-dr-fort-wayne-in-primary-photo.jpg","4505 Gaywood Dr","Fort Wayne","IN","46806","41.04366","-85.12234",
"fort-worth-tx","490","$490 - 875","Studio - 3 Bedroom","Meadow Ridge","3145 Blue Crescent St, Fort Worth, TX 76116","817-989-6563","0","Available 04/03/17","56 min","pt4pwgt","https://www.apartments.com/meadow-ridge-fort-worth-tx/pt4pwgt/","https://images1.apartments.com/i2/lwoz3VvHKXqO9w9gkzXx58wPApQqls467urgyE-KmQM/106/meadow-ridge-fort-worth-tx-building-photo.jpg","Meadow Ridge","https://images1.apartments.com/i2/Ihz5CZEGMCDkQOKovrZxtze8qY0wYet4nWLsINhIkTI/110/kh-property-management-logo.png","https://images1.apartments.com/i2/lwoz3VvHKXqO9w9gkzXx58wPApQqls467urgyE-KmQM/106/meadow-ridge-fort-worth-tx-building-photo.jpg","3145 Blue Crescent St","Fort Worth","TX","76116","32.72783","-97.47794",
"fort-worth-tx","500","$500","Condo for Rent","2819 Las Vegas Trl","Fort Worth, TX 76116","","1","Available Now","8 hrs","g6k8l3y","https://www.apartments.com/2819-las-vegas-trl-fort-worth-tx/g6k8l3y/","https://images1.apartments.com/i2/NWt6A8_amUtU7lsgyO55iAPV4TCV8_WlsNHTmnYGjgQ/104/2819-las-vegas-trl-fort-worth-tx-primary-photo.jpg","2819 Las Vegas Trl","undefined","https://images1.apartments.com/i2/NWt6A8_amUtU7lsgyO55iAPV4TCV8_WlsNHTmnYGjgQ/104/2819-las-vegas-trl-fort-worth-tx-primary-photo.jpg","2819 Las Vegas Trl","Fort Worth","TX","76116","32.73534","-97.46628",
"fort-worth-tx","505","$505 - 709","1-2 Bedroom","Normandale Manor","8700 N Normandale St, Fort Worth, TX 76116","","1","Available Now","2 wks","ptde03t","https://www.apartments.com/normandale-manor-fort-worth-tx/ptde03t/","https://images1.apartments.com/i2/Ai8uGratFKJcN5IwgRHnoLuPF9hAm1ka9z6zlkoCYdk/104/normandale-manor-fort-worth-tx-primary-photo.jpg","Normandale Manor","undefined","https://images1.apartments.com/i2/Ai8uGratFKJcN5IwgRHnoLuPF9hAm1ka9z6zlkoCYdk/104/normandale-manor-fort-worth-tx-primary-photo.jpg","8700 N Normandale St","Fort Worth","TX","76116","32.73091","-97.46829",
"fort-worth-tx","530","$530 - 875","1-2 Bedroom","Woodford Ridge","6001 Oakland Hills Dr, Fort Worth, TX 76112","855-838-2116","1","Available Now","2 hrs","rv7p3q0","https://www.apartments.com/woodford-ridge-fort-worth-tx/rv7p3q0/","https://images1.apartments.com/i2/bfBf994DuCbdDDRd6_h4JuiG0E2jLk3ijCTMX6pYFjQ/106/woodford-ridge-fort-worth-tx-building-photo.jpg","Woodford Ridge","https://images1.apartments.com/i2/BlQ12vCjWeD8uaN-hrIdYwoRamhr40Mo4woC-nDAslg/110/madera-companies-logo.png","https://images1.apartments.com/i2/bfBf994DuCbdDDRd6_h4JuiG0E2jLk3ijCTMX6pYFjQ/106/woodford-ridge-fort-worth-tx-building-photo.jpg","6001 Oakland Hills Dr","Fort Worth","TX","76112","32.76396","-97.22604",
"fort-worth-tx","530","$530","Condo for Rent","3200 Saint Juliet St Unit 378Z","Fort Worth, TX 76107","","1","Available Now","10 hrs","x7hg3vm","https://www.apartments.com/3200-saint-juliet-st-fort-worth-tx/x7hg3vm/","","3200 Saint Juliet St Unit 378Z","undefined","https://images1.apartments.com/i2/03MFh3IoFN_FsVrNQcvgLtZNkFKSjl8ksdgGHxPIb24/104/3200-saint-juliet-st-fort-worth-tx-primary-photo.jpg","3200 Saint Juliet St Unit 378Z","Fort Worth","TX","76107","32.75836","-97.363",
"fort-worth-tx","550","$550 - 660","Studio - 1 Bedroom","Park Plaza Apartments","2001 Aden Rd, Fort Worth, TX 76116","","1","Available Now","2 wks","z0epqqw","https://www.apartments.com/park-plaza-apartments-fort-worth-tx/z0epqqw/","","Park Plaza Apartments","undefined","https://images1.apartments.com/i2/lR9Jl7rnkMhAxdl8nBPiT-QAiYjpKhyebMPwOFM4lRs/104/park-plaza-apartments-fort-worth-tx-primary-photo.jpg","2001 Aden Rd","Fort Worth","TX","76116","32.73799","-97.42771",
"fort-worth-tx","555","$555 - 950","1-3 Bedroom","Windrush","3500 Renzel Blvd, Fort Worth, TX 76116","682-710-7996","0","Not Available","2 wks","3hd819e","https://www.apartments.com/windrush-fort-worth-tx/3hd819e/","","Windrush","https://images1.apartments.com/i2/Ga2uug-SZFzTdvNZtTe5JLFGFFtniBOlO-wljxAxs2I/110/premier-property-management-logo.png","https://images1.apartments.com/i2/DroT38GZ1kynz4FTmMc3qMP6JH2HSvkWWqTlq2fDg3Y/106/windrush-fort-worth-tx-interior-photo.jpg","3500 Renzel Blvd","Fort Worth","TX","76116","32.72117","-97.4759",
"fort-worth-tx","555","$555 - 995","Studio - 3 Bedroom","The Falls / Oak Village","8901-9001 S Normandale St, Fort Worth, TX 76116","844-299-2426","1","Available Now","2 wks","jx638z6","https://www.apartments.com/the-falls-oak-village-fort-worth-tx/jx638z6/","","The Falls / Oak Village","undefined","https://images1.apartments.com/i2/WLc9Y0SXcOVDPNeiDwP7hE5gdpmJbBCx7MEimzbMXAA/106/the-falls-oak-village-fort-worth-tx-building-photo.jpg","8901-9001 S Normandale St","Fort Worth","TX","76116","32.72749","-97.47404",
"fort-worth-tx","557","$557","Condo for Rent","5501 Overton Ridge Blvd Unit 577P","Fort Worth, TX 76132","","1","Available Now","10 hrs","z66cp1y","https://www.apartments.com/5501-overton-ridge-blvd-fort-worth-tx/z66cp1y/","","5501 Overton Ridge Blvd Unit 577P","undefined","https://images1.apartments.com/i2/-Mt19aLOwiMqYFXLFNTnPQq8z_EsG3_3XuFQMdZOMPY/104/5501-overton-ridge-blvd-fort-worth-tx-primary-photo.jpg","5501 Overton Ridge Blvd Unit 577P","Fort Worth","TX","76132","32.67394","-97.4127",
"fort-worth-tx","565","$565 - 1,025","1-3 Bedroom","The Foundry","4900 Bryant Irvin Rd N, Fort Worth, TX 76107","844-659-5673","1","Available Now","5 hrs","xjw3msn","https://www.apartments.com/the-foundry-fort-worth-tx/xjw3msn/","","The Foundry","https://images1.apartments.com/i2/4xo9aYfooH4zz8RxzhV2xGweO5B4aDec25faQE_3YLs/110/s2-capital-llc-logo.png","https://images1.apartments.com/i2/ogPHk_xJjREjv9fbmJ5x4B_QhYvJ2ty_uKKxGMQ6wcc/106/the-foundry-fort-worth-tx-building-photo.jpg","4900 Bryant Irvin Rd N","Fort Worth","TX","76107","32.71279","-97.41244",
"fort-worth-tx","565","$565 - 860","Studio - 2 Bedroom","Palm House Independent Living, 55+","3501 Renzel Blvd, Fort Worth, TX 76116","844-597-4172","0","Available Soon","2 wks","vmt5nkg","https://www.apartments.com/palm-house-independent-living-55-fort-worth-tx/vmt5nkg/","","Palm House Independent Living, 55+","https://images1.apartments.com/i2/COkj7cQZvazCCC2BKXqGF3Cb8qsVr54ctw4VuysJgJQ/110/atlantic-housing-foundation-logo.png","https://images1.apartments.com/i2/yT0LXErA2DyASubzPUBJZxSFl_nDaw69G5q3Vn-q8mU/106/palm-house-independent-living-55-fort-worth-tx-building-photo.jpg","3501 Renzel Blvd","Fort Worth","TX","76116","32.72089","-97.4742",
"fort-worth-tx","569","$569","Condo for Rent","3064 Las Vegas Trl Unit 506K","Fort Worth, TX 76116","","1","Available Now","10 hrs","g70vqny","https://www.apartments.com/3064-las-vegas-trl-fort-worth-tx/g70vqny/","","3064 Las Vegas Trl Unit 506K","undefined","https://images1.apartments.com/i2/ePsYuiacdle9_dfc269a1gIfE5XOgt58MKPuQ4yLEK8/104/3064-las-vegas-trl-fort-worth-tx-primary-photo.jpg","3064 Las Vegas Trl Unit 506K","Fort Worth","TX","76116","32.73062","-97.46709",
"fort-worth-tx","570","$570 - 990","Studio - 3 Bedroom","Manitoba","8225 Calmont Ave, Fort Worth, TX 76116","844-207-2061","1","Available Now","2 wks","mtvtpgl","https://www.apartments.com/manitoba-fort-worth-tx/mtvtpgl/","","Manitoba","https://images1.apartments.com/i2/COkj7cQZvazCCC2BKXqGF3Cb8qsVr54ctw4VuysJgJQ/110/atlantic-housing-foundation-logo.png","https://images1.apartments.com/i2/_inU3kWkCGXgj-1DtBaY8NkHsQq7Hiwt_2fewrCPROA/106/manitoba-fort-worth-tx-building-photo.jpg","8225 Calmont Ave","Fort Worth","TX","76116","32.73399","-97.45826",
"fort-worth-tx","575","$575","1 Bedroom","Bonnie Royal","3241 Bonnie Dr, Fort Worth, TX 76116","","1","Available Now","2 wks","l2xdzff","https://www.apartments.com/bonnie-royal-fort-worth-tx/l2xdzff/","","Bonnie Royal","undefined","https://images1.apartments.com/i2/6shnMSs4D9-UnzkTUCrL3QYvsq9S9aEfzLxvZGkQobQ/104/bonnie-royal-fort-worth-tx-building-photo.jpg","3241 Bonnie Dr","Fort Worth","TX","76116","32.72481","-97.44601",
"fort-worth-tx","575","$575","Townhome for Rent","2801 Primrose Ave","Fort Worth, TX 76111","","1","Available Now","","fxt858v","https://www.apartments.com/2801-primrose-ave-fort-worth-tx/fxt858v/","","2801 Primrose Ave","undefined","https://images1.apartments.com/i2/fYKF70cpkkIIbUCQJcdDCcon4LGi_mQgXJxin7hpeBE/104/2801-primrose-ave-fort-worth-tx-building-photo.jpg","2801 Primrose Ave","Fort Worth","TX","76111","32.78213","-97.30521",
"fort-worth-tx","575","$575 - 715","Studio - 1 Bedroom","Delujo Spanish Village Apartments","5700-5720 Meadowbrook Dr, Fort Worth, TX 76112","","1","Available Now","2 wks","21l37h8","https://www.apartments.com/delujo-spanish-village-apartments-fort-worth-tx/21l37h8/","","Delujo Spanish Village Apartments","undefined","https://images1.apartments.com/i2/YoeOydZOtQ3LH7yHEE7tKNVLendTEhdS9XoZcSz5StQ/104/delujo-spanish-village-apartments-fort-worth-tx-building-photo.jpg","5700-5720 Meadowbrook Dr","Fort Worth","TX","76112","32.74547","-97.23128",
"fort-worth-tx","577","$577 - 767","1-2 Bedroom","Shenandoah Ridge","8222 Calmont Ave, Fort Worth, TX 76116","844-627-6422","1","Available Now","2 wks","e454jcn","https://www.apartments.com/shenandoah-ridge-fort-worth-tx/e454jcn/","","Shenandoah Ridge","https://images1.apartments.com/i2/0fzzZDNJgGT9vqKWMNd7crB1O57IuxwVmWuBJawQ7QA/110/strategic-management-partners-logo.png","https://images1.apartments.com/i2/rwd-Gmh0APPDwxhUXpTlluiQcGdBJNRpTpdXUdIS-Vo/106/shenandoah-ridge-fort-worth-tx-splash-park.jpg","8222 Calmont Ave","Fort Worth","TX","76116","32.73489","-97.45681",
"fort-worth-tx","580","$580 - 815","1-2 Bedroom","Railridge Apartments","2515 Altamesa Blvd, Fort Worth, TX 76133","","1","Available Now","2 wks","plz9v2t","https://www.apartments.com/railridge-apartments-fort-worth-tx/plz9v2t/","","Railridge Apartments","undefined","https://images1.apartments.com/i2/sqBn8mW0oLZGH69gDBc0PsN3yyZImjJSzIZq84uj5TI/104/railridge-apartments-fort-worth-tx-primary-photo.jpg","2515 Altamesa Blvd","Fort Worth","TX","76133","32.64756","-97.35467",
"fort-worth-tx","585","$585 - 965","1-3 Bedroom","Quail Ridge","4500 Brentwood Stair Rd, Fort Worth, TX 76103","844-881-8271","0","Not Available","1 hr","ky0xnb9","https://www.apartments.com/quail-ridge-fort-worth-tx/ky0xnb9/","","Quail Ridge","https://images1.apartments.com/i2/COkj7cQZvazCCC2BKXqGF3Cb8qsVr54ctw4VuysJgJQ/110/atlantic-housing-foundation-logo.png","https://images1.apartments.com/i2/hFXsjWY1-iPgoGfRCFGZzl3tuIW1s4XgNxB2i3QX54s/106/quail-ridge-fort-worth-tx-building-photo.jpg","4500 Brentwood Stair Rd","Fort Worth","TX","76103","32.75728","-97.25368",
"fort-worth-tx","595","$595 - 1,010","1-2 Bedroom","Taylor Commons","5600 Cotswold Hills Dr, Fort Worth, TX 76112","817-756-4272","1","Available Now","2 wks","x8em7pm","https://www.apartments.com/taylor-commons-fort-worth-tx/x8em7pm/","","Taylor Commons","https://images1.apartments.com/i2/BlQ12vCjWeD8uaN-hrIdYwoRamhr40Mo4woC-nDAslg/110/madera-companies-logo.png","https://images1.apartments.com/i2/QBzo4Jki23NiZes5KryMQGy9WGGTZO2TwrfPmuhGlSw/106/taylor-commons-fort-worth-tx-kitchen.jpg","5600 Cotswold Hills Dr","Fort Worth","TX","76112","32.76272","-97.23703",
"fort-worth-tx","595","$595","1 Bedroom","Hampshire Park Villas","5117 N Hampshire Blvd, Fort Worth, TX 76112","","1","Available Now","2 wks","ylsx6jr","https://www.apartments.com/hampshire-park-villas-fort-worth-tx/ylsx6jr/","","Hampshire Park Villas","undefined","https://images1.apartments.com/i2/rpP3HH0dSZ2B7lcuISShqUZ8aWTI0fTDagzUjkS4L_A/104/hampshire-park-villas-fort-worth-tx-hampshire-terrace-apartments.jpg","5117 N Hampshire Blvd","Fort Worth","TX","76112","32.73639","-97.24446",
"fort-worth-tx","595","$595 - 695","1-2 Bedroom","Westover Trails","1201 Burton Hill Rd, Fort Worth, TX 76114","","0","Available 03/20/17","2 wks","tzzgx8b","https://www.apartments.com/westover-trails-fort-worth-tx/tzzgx8b/","","Westover Trails","undefined","https://images1.apartments.com/i2/ydy8m9yYjcNp5-5_IjE47OrnxyLhZiV7CH_0Qp-DeRE/104/westover-trails-fort-worth-tx-primary-photo.jpg","1201 Burton Hill Rd","Fort Worth","TX","76114","32.74754","-97.40477",
"fort-worth-tx","595","$595 - 825","1-2 Bedroom","Park at Westover","1000 Burton Hill Rd, Fort Worth, TX 76114","","1","Available Now","2 wks","hgbjft1","https://www.apartments.com/park-at-westover-fort-worth-tx/hgbjft1/","","Park at Westover","undefined","https://images1.apartments.com/i2/UeukBB_LkNfeb0eXQ7tPUklbTMgJgVDnO-LblX12eOQ/104/park-at-westover-fort-worth-tx-building-photo.jpg","1000 Burton Hill Rd","Fort Worth","TX","76114","32.75004","-97.40923",
"fort-worth-tx","599","$599 - 909","Studio - 2 Bedroom","Crest Oasis","4701 American Blvd, Euless, TX 76040","469-844-3509","0","Not Available","8 hrs","k6f2cqc","https://www.apartments.com/crest-oasis-euless-tx/k6f2cqc/","","Crest Oasis","https://images1.apartments.com/i2/WrXf0J3vFMKNq_97Ucv3WQEoAG3fwgZVTK0QddPBXvI/110/crest-asset-management-logo.png","https://images1.apartments.com/i2/x27LoIBMk0J4aLgLDLeYSuXLMnrAus8ignsX0K60a8Q/106/crest-oasis-euless-tx-building-photo.jpg","4701 American Blvd","Euless","TX","76040","32.83462","-97.07052",
"fort-worth-tx","600","$600 - 995","Studio - 2 Bedroom","Steeplechase","7501 Ederville Rd, Fort Worth, TX 76112","844-495-1285","1","Available Now","2 wks","r90xy10","https://www.apartments.com/steeplechase-fort-worth-tx/r90xy10/","","Steeplechase","undefined","https://images1.apartments.com/i2/SUTmzDpgTx7goTN19SUX4uqHyIryKQusf6jMaYuNicI/106/steeplechase-fort-worth-tx-building-photo.jpg","7501 Ederville Rd","Fort Worth","TX","76112","32.75799","-97.19424",
"fresno-ca","505","$505 - 832","1-3 Bedroom","Kings View Manor & Estates","949 E Annadale Ave, Fresno, CA 93706","559-512-7302","1","Available Now","2 wks","z20m4sx","https://www.apartments.com/kings-view-manor-estates-fresno-ca/z20m4sx/","https://images1.apartments.com/i2/dBgHP6aKZ-JbyRI2shjWr1Q2OghwaR09WnxCek2ApCY/106/kings-view-manor-estates-fresno-ca-building-photo.jpg","Kings View Manor & Estates","https://images1.apartments.com/i2/CIVGG4S90QdZpHVRQb0Ma9vxsBFOOt5j4kMPYCKuTw0/110/san-mar-properties-inc-logo.png","https://images1.apartments.com/i2/dBgHP6aKZ-JbyRI2shjWr1Q2OghwaR09WnxCek2ApCY/106/kings-view-manor-estates-fresno-ca-building-photo.jpg","949 E Annadale Ave","Fresno","CA","93706","36.70049","-119.7993",
